passportArea,weight,currentTeamId,birthDate,height,role,wyId,foot,shortName
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",89,678.0,1997-06-11,190,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",344059,right,Unai Sim\u00f3n
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",76,708.0,1996-04-05,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",344065,left,Andoni L\u00f3pez
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",77,759.0,1999-01-20,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",344046,right,Oriol Busquets
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",67,712.0,1998-06-28,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",352789,right,\u00d3scar Rodr\u00edguez
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,682.0,1999-01-12,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",352788,right,Manu Morlanes
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",77,675.0,1998-05-13,183,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",352985,right,L. Zidane
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",74,751.0,1996-03-22,176,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",357992,right,Aitor Ruibal
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,702.0,1998-03-23,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",357981,right,Gonzalo Villar
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",65,718.0,1996-09-27,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",359844,left,Pastrana
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",74,767.0,1997-03-11,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",364844,right,Javi Jim\u00e9nez
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,734.0,1998-03-20,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",367391,right,Toni Moya
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,718.0,1997-08-25,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",372515,right,Alende
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",88,802.0,1997-07-09,191,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",373713,right,Christian Rivera
"{'name': 'Mauritania', 'id': 478, 'alpha3code': 'MRT', 'alpha2code': 'MR'}",79,741.0,1997-12-11,174,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",376565,left,A. Abeid
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,936.0,1996-09-30,0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",390613,right,Xesc Regis
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",74,734.0,1998-04-30,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",396484,right,Carlos Isaac
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",80,683.0,1997-01-16,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",400549,left,Pau Torres
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,734.0,1997-03-13,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",400564,right,Dar\u00edo Poveda
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,763.0,1999-01-09,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",405969,right,Adri\u00e1n L\u00f3pez
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,969.0,1999-05-27,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",405974,left,Juan Ag\u00fcero
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,984.0,1997-05-22,0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",406460,right,Alberto Redondo
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",72,683.0,1997-09-09,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",408293,right,Javi Ontiveros
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",77,27267.0,1998-05-20,179,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",410869,right,Aritz	 Castro
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,745.0,1999-06-23,0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",422521,left,Giovanni Navarro
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",82,723.0,1996-12-04,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",424431,left,Andoni Zubiaurre
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,754.0,1995-12-26,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",450650,right,Imanol Garc\u00eda
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",69,736.0,1998-05-12,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",461173,right,F. Feuillassier
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",78,734.0,1999-01-15,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",471984,right,Alex Dos Santos
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",60,771.0,2000-03-07,167,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",472489,right,Lara
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",65,718.0,2000-03-15,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",473386,left,Pamp\u00edn
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",68,710.0,1998-08-24,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",476095,right,Jose Carlos
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,723.0,1997-07-07,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",477352,right,Ander Guevara
"{'name': 'Portugal', 'id': 620, 'alpha3code': 'PRT', 'alpha2code': 'PT'}",81,5122.0,1997-05-23,198,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",484931,right,Leonardo Rocha
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",68,683.0,1996-07-23,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",485383,right,\u00c1lex Mula
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",68,677.0,1996-08-01,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",499843,right,Edu Exp\u00f3sito
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,859.0,2000-03-14,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",516397,,Mujaid Sadick
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,729.0,1999-10-26,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",517435,right,San Bartolom\u00e9
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",72,702.0,1997-06-23,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",519095,left,Redru
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",65,1074.0,1997-02-12,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",519496,right,Fabio Gonz\u00e1lez
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",82,9492.0,1995-10-10,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",523328,,Ioritz Landeta
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",78,729.0,1999-07-05,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",525104,,Vivian
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,718.0,1999-05-07,0,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",548764,,Fran Vieites
"{'name': 'Mexico', 'id': 484, 'alpha3code': 'MEX', 'alpha2code': 'MX'}",78,5083.0,1985-07-13,183,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",25816,right,G. Ochoa
"{'name': 'Ukraine', 'id': 804, 'alpha3code': 'UKR', 'alpha2code': 'UA'}",62,685.0,1989-11-17,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",105380,right,R. Zozulya
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,692.0,1995-03-26,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",275296,right,David Costas
"{'name': 'Serbia', 'id': 688, 'alpha3code': 'SRB', 'alpha2code': 'RS'}",66,14376.0,1995-09-26,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",282994,right,D. Dra\u017ei\u0107
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",62,846.0,1999-02-22,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",396513,right,Alex Pozo
"{'name': 'Bosnia-Herzegovina', 'id': 70, 'alpha3code': 'BIH', 'alpha2code': 'BA'}",72,9417.0,1991-08-04,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",49992,left,I. Hajrovi\u0107
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",67,16444.0,1984-06-09,171,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",20531,right,W. Sneijder
"{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",83,16468.0,1986-04-25,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",139295,right,R. M'Bolhi
"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",86,3771.0,1988-03-12,188,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",93331,left,K. Mitroglou
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,3814.0,1989-07-24,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",25479,right,S. Privat
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",77,3829.0,1987-10-25,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",29590,right,E. Bourgaud
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",84,3799.0,1988-06-12,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29474,left,R. Thomas
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",72,34760.0,1988-05-09,176,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",26665,right,K. B\u00e9rigaud
"{'name': 'Benin', 'id': 204, 'alpha3code': 'BEN', 'alpha2code': 'BJ'}",78,3783.0,1988-09-16,181,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",70171,left,E. Imorou
"{'name': 'Norway', 'id': 578, 'alpha3code': 'NOR', 'alpha2code': 'NO'}",86,7091.0,1987-08-03,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",54819,right,A. S\u00f8derlund
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",68,3788.0,1986-03-20,167,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",38236,right,J. Delaplace
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",69,3779.0,1987-03-27,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",29137,right,J. Grimm
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",70,3799.0,1989-06-15,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",54313,left,S. Ciss
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",66,3795.0,1992-01-16,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29291,right,J. Giraudon
"{'name': 'Luxembourg', 'id': 442, 'alpha3code': 'LUX', 'alpha2code': 'LU'}",80,13505.0,1994-03-08,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",138577,right,C. Philipps
"{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",74,16232.0,1992-03-14,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",119448,right,Y. Bela\u00efli
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",73,3799.0,1987-04-15,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",27646,left,P. Capelle
"{'name': 'Guinea', 'id': 324, 'alpha3code': 'GIN', 'alpha2code': 'GN'}",89,3792.0,1987-06-22,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29588,right,E. Seka
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",72,4244.0,1990-07-03,179,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",29314,,R. Adiceam
"{'name': 'French Guiana', 'id': 254, 'alpha3code': 'GUF', 'alpha2code': 'GF'}",79,3928.0,1991-02-23,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",26603,right,K. Rimane
"{'name': 'Martinique', 'id': 474, 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}",75,3775.0,1992-08-22,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28314,right,C. H\u00e9relle
"{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",70,1631.0,1992-05-09,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28117,left,R. Ghezzal
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",77,3779.0,1988-02-13,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28990,left,D. Li\u00e9nard
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",77,3779.0,1989-02-21,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29616,left,P. Martinez
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",79,9630.0,1994-02-27,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",28055,right,Q. Beunardeau
"{'name': 'Congo DR', 'id': 180, 'alpha3code': 'COD', 'alpha2code': 'CD'}",76,3785.0,1994-02-03,177,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28528,right,J. Ikoko
"{'name': 'Cameroon', 'id': 120, 'alpha3code': 'CMR', 'alpha2code': 'CM'}",78,3775.0,1994-11-04,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28230,right,A. Tameze
"{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",74,700.0,1990-01-17,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28866,right,K. Azamoum
"{'name': 'Hungary', 'id': 348, 'alpha3code': 'HUN', 'alpha2code': 'HU'}",81,11611.0,1993-01-17,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",76201,right,\u00c1. Lang
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",65,3795.0,1992-03-25,169,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",29641,left,B. Pel\u00e9
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",67,3787.0,1991-11-19,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",30437,right,F. Mollet
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",73,3804.0,1991-09-29,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",30427,right,J. Mari\u00e9
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",81,680.0,1993-04-06,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28232,right,I. Amadou
"{'name': 'Congo', 'id': 178, 'alpha3code': 'COG', 'alpha2code': 'CG'}",76,3804.0,1988-11-28,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29843,left,A. Bouka Moutou
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",85,3924.0,1993-03-07,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",28073,right,S. Ngom
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",81,3787.0,1994-05-03,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",27955,left,G. Laborde
"{'name': 'Mali', 'id': 466, 'alpha3code': 'MLI', 'alpha2code': 'ML'}",78,3785.0,1992-12-17,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28948,right,G. Fofana
"{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",76,4487.0,1994-09-08,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",28122,right,Y. Benzia
"{'name': 'Morocco', 'id': 504, 'alpha3code': 'MAR', 'alpha2code': 'MA'}",72,3804.0,1986-10-16,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",29748,right,F. Chafik
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",71,3787.0,1993-04-26,172,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28335,right,R. Aguilar
"{'name': ""C\\u00f4te d'Ivoire"", 'id': 384, 'alpha3code': 'CIV', 'alpha2code': 'CI'}",73,3799.0,1993-12-27,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",27959,right,T. Tour\u00e9
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",76,3777.0,1994-07-08,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",28965,right,O. Nguette
"{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",72,3766.0,1993-07-18,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28115,left,N. Fekir
"{'name': 'Portugal', 'id': 620, 'alpha3code': 'PRT', 'alpha2code': 'PT'}",84,13505.0,1993-02-26,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",135937,right,Caf\u00fa
"{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",86,3773.0,1990-01-24,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28364,right,M. Tahrat
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",78,3772.0,1994-03-04,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",27958,left,T. Pellenard
"{'name': 'Cape Verde Islands', 'id': 132, 'alpha3code': 'CPV', 'alpha2code': 'CV'}",72,3795.0,1997-02-19,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",216614,right,C. Martins Pereira
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,3977.0,1994-08-09,179,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",207061,,A. Sahibeddine
"{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",74,15412.0,1994-09-26,172,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",207002,right,B. Fern\u00e1ndez
"{'name': ""C\\u00f4te d'Ivoire"", 'id': 384, 'alpha3code': 'CIV', 'alpha2code': 'CI'}",77,7114.0,1995-05-17,192,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",209102,right,B. Karamoko
"{'name': 'Congo DR', 'id': 180, 'alpha3code': 'COD', 'alpha2code': 'CD'}",81,3924.0,1993-10-15,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",217867,right,A. Walongwa
"{'name': 'Martinique', 'id': 474, 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}",82,3782.0,1992-12-20,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",217878,right,L. Diony
"{'name': 'Mali', 'id': 466, 'alpha3code': 'MLI', 'alpha2code': 'ML'}",73,3774.0,1992-01-27,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",228963,right,H. Traor\u00e9
"{'name': 'Portugal', 'id': 620, 'alpha3code': 'PRT', 'alpha2code': 'PT'}",63,9611.0,1993-01-06,169,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",222761,left,Afonso Figueiredo
"{'name': 'Congo DR', 'id': 180, 'alpha3code': 'COD', 'alpha2code': 'CD'}",71,3799.0,1994-03-06,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",229198,right,H. Manzala
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",68,3774.0,1994-01-14,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",228981,right,B. Bourigeaud
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",86,3772.0,1995-08-08,187,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",229078,right,J. Prior
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,3775.0,1995-01-28,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",228983,right,W. Cyprien
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",84,5068.0,1995-11-28,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",229110,right,T. Didillon
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",69,3766.0,1996-09-27,179,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",228946,left,M. Cornet
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",80,3780.0,1995-02-09,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",229140,left,Y. Bodiger
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",0,3924.0,1994-06-23,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",229119,,N. Gandi
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",78,4058.0,1996-02-03,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",228936,left,F. Escales
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",66,3774.0,1994-01-19,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",229124,right,A. Hunou
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",83,3775.0,1995-07-18,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",231166,left,G. Lloris
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",87,3792.0,1996-06-09,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",233855,right,S. Coulibaly
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,3917.0,1996-05-10,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",235448,right,D. Grange
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,3798.0,1995-06-24,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",240225,left,J. Benet
"{'name': 'Central African Republic', 'id': 140, 'alpha3code': 'CAF', 'alpha2code': 'CF'}",75,3917.0,1996-02-20,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",256933,right,D. Mboumbouni
"{'name': 'Brazil', 'id': 76, 'alpha3code': 'BRA', 'alpha2code': 'BR'}",76,3776.0,1997-03-23,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",257750,left,Thiago Maia
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,3770.0,1994-12-07,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",260002,right,V. Rongier
"{'name': 'Congo', 'id': 178, 'alpha3code': 'COG', 'alpha2code': 'CG'}",68,11630.0,1995-05-22,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",331918,right,D. Bahamboula
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",84,3865.0,1996-02-07,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",265128,right,M. Macalou
"{'name': 'Czech Republic', 'id': 203, 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",86,11242.0,1993-07-05,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",268659,left,L. Pokorn\u00fd
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",74,3925.0,1997-06-10,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",278513,right,J. Tell
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",82,1663.0,1995-03-20,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",278515,right,M. Thiam
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",79,3797.0,1996-06-25,194,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",279772,left,R. Descamps
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,2460.0,1996-03-08,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",290119,left,M. Niakhat\u00e9
